gamma,alpha,sigma,psi,g,R0IN,qua,quawh,qualow,rho,kappa,omega,S1_0,S2_0,S3_0,S4_0,S5_0,S6_0,S7_0,S8_0,S9_0,S10_0,S11_0,S12_0,S13_0,S14_0,S15_0,S16_0,S17_0,E1_0,E2_0,E3_0,E4_0,E5_0,E6_0,E7_0,E8_0,E9_0,E10_0,E11_0,E12_0,E13_0,E14_0,E15_0,E16_0,E17_0,I1_0,I2_0,I3_0,I4_0,I5_0,I6_0,I7_0,I8_0,I9_0,I10_0,I11_0,I12_0,I13_0,I14_0,I15_0,I16_0,I17_0,R1_0,R2_0,R3_0,R4_0,R5_0,R6_0,R7_0,R8_0,R9_0,R10_0,R11_0,R12_0,R13_0,R14_0,R15_0,R16_0,R17_0,J1_0,J2_0,J3_0,J4_0,J5_0,J6_0,J7_0,J8_0,J9_0,J10_0,J11_0,J12_0,J13_0,J14_0,J15_0,J16_0,J17_0,P1_0,P2_0,P3_0,P4_0,P5_0,P6_0,P7_0,P8_0,P9_0,P10_0,P11_0,P12_0,P13_0,P14_0,P15_0,P16_0,P17_0,loglik,loglik.se
0.286842105,1,0.190442917,0.962061097,9.7,1.103644906,0.513678744,0.311782296,8.95E-05,1,0.233380583,0.99393313,0.986387368,0.980626777,0.947408891,0.941189307,0.984699029,0.961397572,0.928560254,0.959753005,0.962021276,0.96513923,0.983692769,0.721235362,0.953481226,0.979101213,0.97028229,0.946429149,0.983529714,9.19E-07,2.11E-05,2.89E-06,4.76E-06,2.48E-05,9.25E-07,2.71E-06,6.22E-05,4.62E-06,4.37E-06,6.22E-07,0.030215413,5.14E-06,5.49E-06,1.53E-05,9.60E-07,5.21E-06,7.11E-07,3.90E-06,3.07E-06,3.20E-06,1.63E-05,6.75E-07,6.45E-07,6.98E-06,2.30E-06,4.96E-05,1.59E-06,6.58E-05,1.25E-06,6.40E-06,6.71E-06,7.15E-07,1.63E-05,1.95E-06,1.28E-06,1.01E-05,1.84E-06,2.24E-05,7.67E-06,3.54E-06,2.54E-06,1.19E-05,2.74E-05,4.43E-06,0.000149741,1.32E-06,6.67E-06,3.09E-06,4.07E-06,9.93E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05E-06,5.77E-06,2.38E-06,3.13E-06,6.30E-06,6.65E-07,4.37E-06,1.80E-06,4.12E-05,6.39E-05,5.35E-06,5.89E-05,8.59E-07,2.15E-05,3.55E-06,3.19E-06,1.77E-05,-1704.165488,0
0.144736842,1,0.362694773,0.888429425,9.7,1.875876095,0.513946049,0.337096318,0.000155536,1,0.463347979,0.955391403,0.970093867,0.976697059,0.963473251,0.984108572,0.993424141,0.953519347,0.978618496,0.964003555,0.925474833,0.937357334,0.988003052,0.755449363,0.969013642,0.981230943,0.930352276,0.975384273,0.97248954,1.43E-06,2.33E-05,3.22E-06,2.71E-06,7.42E-05,1.83E-06,1.78E-06,4.50E-05,4.93E-06,5.60E-06,1.28E-06,0.015497251,5.72E-06,1.13E-06,1.54E-05,5.59E-07,8.25E-06,5.30E-07,2.87E-06,4.80E-06,9.02E-06,2.49E-05,3.28E-07,1.09E-06,2.49E-06,1.80E-06,4.22E-05,5.07E-06,0.000164431,8.79E-07,5.03E-06,2.52E-06,1.01E-06,6.21E-06,2.16E-06,1.81E-06,2.46E-06,1.21E-06,1.85E-05,6.98E-06,1.26E-06,1.57E-06,2.64E-06,3.95E-05,2.26E-06,0.000297983,1.54E-06,2.51E-06,1.71E-06,1.38E-06,4.44E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94E-07,8.77E-06,2.26E-06,4.97E-06,1.14E-05,5.29E-07,3.05E-06,5.16E-07,2.85E-05,4.75E-05,7.48E-07,0.000172077,1.30E-06,1.46E-05,3.25E-06,2.40E-06,9.92E-06,-1704.331425,0
0.097368421,1,0.231300882,0.921236138,9.7,1.955788819,0.551819558,0.291555966,0.000257289,1,0.276470669,0.974413284,0.980160056,0.980774821,0.935813984,0.943634286,0.987664641,0.949879506,0.9273186,0.953183339,0.964570942,0.965058738,0.984940814,0.669690578,0.956217234,0.978389818,0.970394492,0.9493571,0.971490953,1.33E-06,2.39E-05,2.78E-06,3.73E-06,2.81E-05,9.81E-07,2.51E-06,5.48E-05,2.67E-06,4.00E-06,6.25E-07,0.024859294,6.40E-06,6.72E-06,1.33E-05,1.20E-06,5.86E-06,4.87E-07,2.51E-06,2.69E-06,4.16E-06,1.47E-05,6.00E-07,1.04E-06,1.15E-05,2.33E-06,3.92E-05,2.64E-06,6.93E-05,1.64E-06,7.28E-06,7.82E-06,6.92E-07,1.65E-05,1.37E-06,1.28E-06,7.13E-06,2.06E-06,1.85E-05,3.95E-06,3.96E-06,3.14E-06,9.17E-06,2.13E-05,3.00E-06,0.000190562,1.55E-06,5.67E-06,2.92E-06,3.57E-06,9.57E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08E-06,8.75E-06,3.33E-06,3.50E-06,6.88E-06,7.31E-07,3.98E-06,1.07E-06,3.91E-05,6.20E-05,3.66E-06,5.04E-05,1.23E-06,1.60E-05,4.58E-06,4.35E-06,2.66E-05,-1704.517854,0
0.144736842,1,0.361188048,0.949045655,9.7,1.732797714,0.528376956,0.345226284,0.000119344,1,0.298053782,0.956786345,0.980930674,0.977566288,0.960452458,0.983178735,0.961910245,0.964281834,0.949518706,0.9788061,0.934347813,0.913175259,0.99212589,0.697673136,0.948176635,0.98809865,0.984384063,0.91091321,0.965682546,2.35E-06,3.33E-05,3.89E-06,1.75E-06,3.83E-05,1.43E-06,7.37E-06,5.64E-05,9.18E-06,5.20E-06,8.16E-07,0.016609299,3.79E-06,3.84E-06,1.40E-05,1.78E-06,3.21E-06,4.60E-07,2.45E-06,8.18E-06,4.78E-06,2.02E-05,6.03E-07,8.35E-07,1.90E-06,1.88E-06,3.89E-05,2.52E-06,7.19E-05,5.60E-07,2.23E-06,7.63E-06,1.90E-06,6.99E-06,2.81E-06,2.11E-06,2.98E-06,2.02E-06,7.13E-06,3.66E-06,3.12E-06,2.66E-06,3.17E-06,3.45E-05,3.73E-06,0.000162426,3.26E-06,1.05E-05,1.77E-06,1.15E-06,5.09E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72E-07,4.31E-06,3.50E-06,4.60E-06,9.31E-06,5.02E-07,3.91E-06,1.13E-06,3.14E-05,3.19E-05,3.46E-06,0.00012624,1.22E-06,2.16E-05,4.79E-06,4.03E-06,1.71E-05,-1704.631757,0
0.334210526,1,0.169143397,0.960099149,9.7,1.715707788,0.45128969,0.27200851,0.00024068,1,0.652479953,0.931266629,0.942335208,0.970052701,0.92764672,0.966281723,0.982611663,0.977686912,0.960645898,0.968400419,0.970935738,0.886872967,0.974656883,0.902726829,0.957860074,0.983147971,0.978510478,0.910858062,0.96884238,1.80E-06,1.83E-05,2.06E-06,3.96E-06,1.97E-05,2.24E-06,5.93E-06,2.33E-05,8.31E-06,2.68E-06,1.51E-06,0.016337036,5.19E-06,2.92E-06,5.21E-06,2.58E-06,8.61E-06,1.06E-06,4.18E-06,4.54E-06,4.16E-06,3.12E-05,4.38E-07,9.30E-07,6.68E-06,1.77E-06,3.21E-05,3.46E-06,0.000102147,1.72E-06,3.51E-06,1.25E-06,1.32E-06,6.18E-06,2.83E-06,1.49E-06,6.31E-06,1.61E-06,1.59E-05,3.70E-06,3.73E-06,1.49E-06,3.56E-06,4.20E-06,4.59E-06,0.000429846,2.97E-06,6.58E-06,4.04E-06,3.00E-06,8.21E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37E-07,7.70E-06,3.00E-06,3.31E-06,5.06E-06,2.70E-07,3.76E-06,2.94E-07,4.44E-05,5.75E-05,2.74E-06,0.000126221,1.21E-06,1.42E-05,5.97E-06,2.14E-06,2.12E-05,-1704.783782,0
0.381578947,1,0.136942068,0.965472825,9.7,1.324273142,0.481172799,0.266747766,0.000168573,1,0.540990723,0.983371265,0.980744287,0.980438722,0.947325743,0.954341632,0.983578094,0.940859977,0.905809244,0.963198884,0.964218352,0.966581664,0.971923013,0.674342614,0.961081757,0.972056169,0.964218491,0.941591207,0.976276621,1.34E-06,1.58E-05,2.52E-06,3.60E-06,2.33E-05,9.83E-07,3.28E-06,5.95E-05,4.40E-06,4.40E-06,9.10E-07,0.022118284,5.83E-06,5.67E-06,9.71E-06,8.07E-07,5.97E-06,8.13E-07,3.58E-06,3.83E-06,5.36E-06,1.37E-05,6.73E-07,9.04E-07,7.64E-06,2.09E-06,5.95E-05,1.43E-06,6.16E-05,1.44E-06,5.67E-06,6.28E-06,6.65E-07,1.30E-05,2.09E-06,1.67E-06,7.46E-06,2.69E-06,1.87E-05,6.08E-06,3.94E-06,2.96E-06,9.84E-06,2.77E-05,3.61E-06,0.000230628,2.23E-06,5.48E-06,2.54E-06,3.71E-06,9.94E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E-06,8.28E-06,2.21E-06,2.59E-06,6.59E-06,8.35E-07,4.13E-06,1.24E-06,3.25E-05,0.000102733,5.08E-06,5.68E-05,1.00E-06,1.83E-05,3.67E-06,4.49E-06,1.99E-05,-1704.921563,0
0.405263158,1,0.11000327,0.966479929,9.7,1.53906948,0.481712966,0.251889121,0.000243375,1,0.826893383,0.986565043,0.947786003,0.98604724,0.916140876,0.960287435,0.983156761,0.976393579,0.943114403,0.98616123,0.959875232,0.888110434,0.975897727,0.891854197,0.950087014,0.964629389,0.975554289,0.925828204,0.980149941,7.65E-07,1.31E-05,2.19E-06,1.35E-06,3.27E-05,8.28E-07,3.68E-06,0.000101908,8.44E-06,8.69E-06,2.11E-06,0.023621812,3.90E-06,3.10E-06,1.49E-05,1.30E-06,4.86E-06,9.96E-07,5.04E-06,7.87E-06,5.96E-06,1.11E-05,6.67E-07,6.18E-07,6.94E-06,2.97E-06,4.87E-05,2.28E-06,9.51E-05,2.10E-06,3.86E-06,4.83E-06,2.06E-06,1.39E-05,4.20E-06,1.06E-06,6.48E-06,2.26E-06,7.23E-06,4.33E-06,4.27E-06,3.45E-06,5.78E-06,1.42E-05,3.37E-06,9.89E-05,3.36E-06,1.11E-05,4.71E-06,3.01E-06,7.31E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72E-07,5.21E-06,1.58E-06,2.53E-06,5.17E-06,1.91E-07,7.54E-07,1.33E-06,2.87E-05,2.43E-05,3.10E-06,0.00011052,6.78E-07,9.95E-06,4.96E-06,4.05E-06,1.78E-05,-1704.931535,0
0.405263158,1,0.155793835,0.928461216,9.7,1.562235011,0.471366275,0.271506786,0.00019204,1,0.650965072,0.996593308,0.986458124,0.982035931,0.952626487,0.986879436,0.963162309,0.950419569,0.960691362,0.982674607,0.923589497,0.864304644,0.991652333,0.701754723,0.950316338,0.98832725,0.987711167,0.916744705,0.961897411,1.84E-06,2.47E-05,3.02E-06,1.55E-06,4.23E-05,1.35E-06,7.83E-06,9.50E-05,8.38E-06,7.31E-06,9.12E-07,0.014277701,3.20E-06,4.33E-06,1.38E-05,1.74E-06,3.25E-06,5.20E-07,2.10E-06,1.11E-05,5.21E-06,2.54E-05,6.41E-07,1.14E-06,3.07E-06,2.26E-06,2.85E-05,2.86E-06,7.32E-05,6.71E-07,2.06E-06,8.89E-06,1.70E-06,7.22E-06,2.18E-06,1.65E-06,2.43E-06,1.85E-06,1.40E-05,2.34E-06,4.23E-06,2.97E-06,2.96E-06,4.61E-05,2.64E-06,0.000152127,2.86E-06,7.93E-06,1.73E-06,1.34E-06,6.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31E-07,3.96E-06,2.65E-06,4.23E-06,7.96E-06,5.66E-07,3.52E-06,1.05E-06,2.66E-05,2.10E-05,4.14E-06,8.30E-05,1.38E-06,1.67E-05,3.88E-06,4.09E-06,1.54E-05,-1704.972869,0
0.428947368,1,0.127897819,0.933272673,9.7,1.301856245,0.491262384,0.273264794,0.00014233,1,0.658515615,0.94370395,0.977204997,0.989836865,0.901667992,0.966746883,0.984567344,0.975817747,0.9777036,0.963841675,0.952917393,0.945628476,0.986709012,0.87093667,0.971292926,0.964885867,0.964029489,0.958187629,0.982837123,1.16E-06,1.20E-05,2.02E-06,3.53E-06,6.21E-05,6.44E-07,4.44E-06,3.60E-05,3.75E-06,3.58E-06,1.89E-06,0.030989152,4.21E-06,1.81E-06,9.25E-06,8.41E-07,8.95E-06,7.99E-07,4.41E-06,4.43E-06,6.15E-06,1.51E-05,7.81E-07,5.31E-07,7.20E-06,6.97E-07,4.65E-05,5.21E-06,0.000125562,2.04E-06,3.77E-06,4.19E-06,1.33E-06,1.26E-05,3.76E-06,8.75E-07,6.09E-06,2.40E-06,2.15E-05,5.39E-06,7.27E-06,4.93E-06,7.14E-06,2.42E-05,5.64E-06,0.000436118,2.33E-06,5.68E-06,3.25E-06,4.22E-06,2.13E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05E-06,9.29E-06,1.50E-06,2.50E-06,4.20E-06,2.13E-07,1.57E-06,3.80E-07,2.62E-05,5.66E-05,2.06E-06,4.74E-05,5.42E-07,1.64E-05,2.87E-06,2.50E-06,1.09E-05,-1705.553693,0
0.381578947,1,0.134192621,0.911925165,9.7,1.546195028,0.509830506,0.282552949,0.000159292,1,0.852682449,0.970609369,0.934174012,0.985325166,0.913257021,0.963729754,0.979701904,0.982878304,0.95267658,0.98682999,0.961189502,0.87670038,0.975155497,0.875811552,0.946653349,0.967990454,0.975479458,0.917048201,0.983316709,6.57E-07,1.44E-05,2.00E-06,1.06E-06,4.84E-05,8.36E-07,4.93E-06,7.07E-05,9.24E-06,9.37E-06,2.25E-06,0.021534873,3.71E-06,4.62E-06,1.04E-05,2.17E-06,3.06E-06,1.05E-06,5.05E-06,6.31E-06,4.61E-06,7.80E-06,8.48E-07,5.28E-07,4.73E-06,2.49E-06,4.83E-05,3.48E-06,0.000102726,1.49E-06,2.55E-06,4.32E-06,2.31E-06,1.04E-05,4.21E-06,1.17E-06,6.96E-06,2.36E-06,6.45E-06,5.03E-06,6.12E-06,3.63E-06,8.10E-06,2.03E-05,3.81E-06,7.44E-05,3.16E-06,9.77E-06,3.79E-06,3.94E-06,6.52E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72E-07,5.95E-06,1.48E-06,1.89E-06,5.09E-06,2.48E-07,8.46E-07,1.25E-06,2.63E-05,2.03E-05,2.32E-06,9.39E-05,5.91E-07,7.87E-06,3.89E-06,5.15E-06,1.99E-05,-1705.578765,0
0.097368421,1,0.229457283,0.933306047,9.7,2.062562762,0.562239203,0.303322004,0.000221701,1,0.498617145,0.989597593,0.973393142,0.987738534,0.885083507,0.983472657,0.97683725,0.94197653,0.93714514,0.980235632,0.960568331,0.935463928,0.991227031,0.742127377,0.987030816,0.96727772,0.954291643,0.869895488,0.984019403,1.15E-06,3.25E-05,3.46E-06,2.13E-06,5.25E-05,1.61E-06,2.46E-06,7.52E-05,5.55E-06,6.76E-06,2.77E-06,0.025574348,6.62E-06,4.64E-06,9.28E-06,8.34E-07,6.09E-06,5.62E-07,3.66E-06,9.05E-06,5.55E-06,1.91E-05,9.24E-07,2.73E-07,7.26E-06,1.26E-06,7.62E-05,6.83E-06,0.000122792,8.32E-07,3.03E-06,4.67E-06,4.87E-07,1.09E-05,4.59E-06,1.51E-06,3.23E-06,9.15E-07,5.56E-06,6.37E-06,7.73E-06,3.66E-06,9.56E-06,1.82E-05,3.17E-06,0.00015279,1.47E-06,1.07E-05,5.93E-06,6.92E-07,3.30E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E-06,4.15E-06,2.03E-06,2.28E-06,9.29E-06,7.25E-07,2.43E-06,1.03E-06,2.69E-05,3.38E-05,4.19E-06,6.94E-05,1.24E-06,1.27E-05,3.33E-06,9.33E-07,1.50E-05,-1705.639061,0
0.357894737,1,0.159886935,0.924153373,9.7,1.615441148,0.471003115,0.286722731,0.000191955,1,0.461916771,0.845136251,0.95193706,0.977910131,0.962552004,0.956043391,0.972632208,0.979257001,0.972677768,0.974939858,0.949003415,0.923533744,0.990547381,0.885832136,0.939192358,0.966544055,0.958241026,0.934595162,0.97872506,8.72E-07,8.12E-06,3.76E-06,8.59E-07,3.83E-05,6.95E-07,1.83E-06,2.06E-05,3.68E-06,5.40E-06,9.79E-07,0.01882739,6.50E-06,1.30E-06,1.10E-05,4.58E-07,2.42E-06,5.27E-07,1.69E-06,9.91E-06,4.21E-06,1.08E-05,6.71E-07,8.71E-07,6.21E-06,2.30E-06,5.11E-05,2.37E-06,0.000102681,5.02E-07,3.38E-06,1.36E-06,1.10E-06,1.19E-05,1.60E-06,9.02E-07,3.05E-06,1.23E-06,8.47E-06,6.16E-06,2.67E-06,1.42E-06,6.17E-06,1.33E-05,7.48E-06,0.000384836,1.92E-06,1.71E-05,3.02E-06,1.78E-06,8.85E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78E-07,2.80E-06,2.87E-06,2.54E-06,7.07E-06,4.34E-07,3.15E-06,1.01E-06,3.05E-05,5.15E-05,1.05E-06,0.000106602,1.03E-06,1.90E-05,3.10E-06,4.31E-06,2.37E-05,-1706.503053,0
0.405263158,1,0.123049072,0.94380699,9.7,1.340054921,0.499965084,0.273862409,0.000166169,1,0.370265317,0.888208701,0.975927259,0.986022768,0.921574492,0.947665238,0.98035663,0.959820569,0.969085353,0.987943704,0.961158233,0.922561279,0.976399794,0.746198429,0.980154561,0.959576712,0.982017798,0.905158494,0.971010536,6.06E-07,2.27E-05,2.42E-06,2.70E-06,6.17E-05,9.61E-07,5.85E-06,7.75E-06,8.74E-06,7.14E-06,1.73E-06,0.024120512,2.30E-06,3.48E-06,7.97E-06,2.14E-06,1.57E-06,6.82E-07,3.60E-06,6.85E-06,5.50E-06,1.66E-05,3.43E-07,1.07E-06,9.90E-06,1.47E-06,4.79E-05,3.59E-06,0.000121998,1.46E-06,3.66E-06,2.79E-06,1.36E-06,1.26E-05,1.40E-06,1.62E-06,8.43E-06,2.07E-06,5.57E-06,5.41E-06,2.13E-06,1.42E-06,9.89E-06,1.93E-05,3.85E-06,0.000557851,2.67E-06,6.26E-06,2.73E-06,4.46E-06,4.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70E-07,7.73E-06,2.79E-06,3.34E-06,7.67E-06,5.97E-07,5.08E-06,8.23E-07,1.62E-05,4.29E-05,2.44E-06,7.00E-05,1.02E-06,1.90E-05,6.48E-06,8.31E-07,1.33E-05,-1706.661036,0
0.381578947,1,0.133727375,0.922592946,9.7,1.471228276,0.486923562,0.265223936,0.000190785,1,0.970009462,0.990334881,0.950369104,0.972114463,0.940325674,0.960053343,0.958966704,0.958407153,0.912035722,0.986217205,0.972495747,0.95111341,0.986447069,0.783390951,0.984029432,0.990534982,0.942458163,0.90390765,0.975058324,1.78E-06,1.16E-05,4.33E-06,1.73E-06,3.90E-05,2.78E-06,3.57E-06,9.77E-05,3.98E-06,7.03E-06,6.00E-07,0.021586107,6.61E-06,5.11E-06,6.46E-06,1.03E-06,5.29E-06,9.07E-07,5.86E-06,6.58E-06,7.37E-06,2.99E-05,2.46E-07,9.84E-07,4.09E-06,6.23E-07,4.18E-05,6.01E-06,0.000133127,1.93E-06,3.19E-06,5.56E-06,7.37E-07,5.27E-06,2.93E-06,1.28E-06,7.64E-06,2.11E-06,1.10E-05,5.03E-06,1.24E-06,3.29E-06,4.31E-06,7.10E-06,3.75E-06,8.07E-05,2.18E-06,6.66E-06,3.45E-06,1.81E-06,4.38E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73E-07,4.68E-06,2.48E-06,3.25E-06,6.64E-06,2.92E-07,4.31E-06,1.10E-06,2.29E-05,3.32E-05,3.67E-06,9.31E-05,8.34E-07,1.62E-05,4.08E-06,1.38E-06,1.44E-05,-1706.956895,0
0.452631579,1,0.104447174,0.877887788,9.7,1.451737877,0.505746991,0.258297294,0.000203096,1,0.687408943,0.991249667,0.966787679,0.973920742,0.94202706,0.945212208,0.975221569,0.968319589,0.92501484,0.982125125,0.965119646,0.956471272,0.986340569,0.82568966,0.980232374,0.992515621,0.939480951,0.905509085,0.972382488,2.49E-06,1.43E-05,3.13E-06,2.00E-06,4.59E-05,2.12E-06,3.45E-06,9.46E-05,3.58E-06,6.62E-06,4.86E-07,0.025635551,6.04E-06,5.27E-06,7.20E-06,8.49E-07,4.15E-06,8.90E-07,4.54E-06,7.26E-06,8.01E-06,2.51E-05,3.28E-07,1.03E-06,3.73E-06,8.32E-07,4.05E-05,5.71E-06,0.000124301,1.65E-06,4.19E-06,4.57E-06,6.60E-07,4.56E-06,3.55E-06,1.23E-06,6.29E-06,2.69E-06,1.17E-05,7.57E-06,8.86E-07,3.33E-06,4.68E-06,4.70E-06,5.15E-06,0.000119369,2.38E-06,1.04E-05,3.25E-06,2.77E-06,3.31E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49E-07,5.22E-06,3.18E-06,3.73E-06,6.60E-06,3.05E-07,4.59E-06,1.35E-06,2.65E-05,3.02E-05,4.15E-06,0.000120854,1.37E-06,2.22E-05,3.01E-06,1.84E-06,1.68E-05,-1707.066248,0
0.334210526,1,0.115327614,0.978710154,9.7,1.407910347,0.509744549,0.261351004,0.000197534,1,0.858748899,0.99394582,0.960142124,0.970870448,0.954225256,0.962024551,0.973155915,0.973019856,0.930139192,0.988080747,0.95429468,0.943234028,0.980044076,0.77806328,0.97955679,0.993164012,0.942099075,0.899456055,0.966397478,2.30E-06,1.68E-05,2.06E-06,1.61E-06,5.31E-05,2.41E-06,3.00E-06,8.12E-05,3.53E-06,7.46E-06,5.81E-07,0.026327608,6.68E-06,5.12E-06,6.97E-06,9.12E-07,4.38E-06,1.05E-06,5.65E-06,9.69E-06,6.61E-06,3.16E-05,3.34E-07,8.81E-07,4.46E-06,7.69E-07,4.46E-05,7.20E-06,9.58E-05,1.47E-06,2.61E-06,6.89E-06,6.00E-07,4.59E-06,3.23E-06,1.33E-06,8.17E-06,1.99E-06,1.45E-05,6.89E-06,1.22E-06,3.42E-06,3.52E-06,3.82E-06,5.36E-06,6.61E-05,2.31E-06,8.45E-06,3.29E-06,2.32E-06,2.47E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39E-07,4.55E-06,2.93E-06,5.44E-06,4.72E-06,3.42E-07,3.92E-06,1.12E-06,3.07E-05,3.18E-05,5.00E-06,0.000128355,1.06E-06,1.62E-05,3.64E-06,1.45E-06,1.30E-05,-1707.363227,0
0.428947368,1,0.146536368,0.959651021,9.7,1.144508585,0.490330828,0.28438908,0.000115798,1,0.277610436,0.938038043,0.983109352,0.979755942,0.948433666,0.958355244,0.985366901,0.959658137,0.934519564,0.958872577,0.960006432,0.952479204,0.981553287,0.671625197,0.939049481,0.971678646,0.964546843,0.951874587,0.980298556,1.47E-06,2.15E-05,2.37E-06,5.33E-06,2.70E-05,9.68E-07,3.60E-06,7.04E-05,3.45E-06,3.72E-06,5.97E-07,0.026153227,5.04E-06,4.27E-06,1.20E-05,1.23E-06,5.26E-06,6.69E-07,4.19E-06,3.18E-06,3.55E-06,1.41E-05,5.20E-07,8.64E-07,7.54E-06,1.96E-06,4.12E-05,1.55E-06,6.91E-05,1.40E-06,7.07E-06,6.35E-06,7.13E-07,1.58E-05,1.61E-06,1.53E-06,8.72E-06,2.42E-06,2.55E-05,4.87E-06,3.38E-06,3.44E-06,7.50E-06,2.14E-05,3.65E-06,0.000217588,1.53E-06,3.60E-06,2.84E-06,3.75E-06,7.60E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78E-07,8.80E-06,2.49E-06,3.30E-06,8.00E-06,8.19E-07,3.87E-06,1.81E-06,3.63E-05,0.000102829,5.37E-06,4.27E-05,9.86E-07,2.02E-05,3.83E-06,2.91E-06,2.94E-05,-1707.411881,0
0.263157895,1,0.239568707,0.900299608,9.7,1.679822128,0.50844289,0.330169833,0.000116808,1,0.776405072,0.882992115,0.954519559,0.966922969,0.893946947,0.971994674,0.979591797,0.960620333,0.954840654,0.976736162,0.951477204,0.909722899,0.993687317,0.77964763,0.97946031,0.99443506,0.988244715,0.905535179,0.992139809,2.21E-06,7.57E-06,2.93E-06,2.12E-06,4.93E-05,1.61E-06,6.79E-06,1.91E-05,6.97E-06,6.66E-06,1.52E-06,0.016229226,4.10E-06,1.80E-06,6.24E-06,1.86E-06,1.68E-06,3.15E-07,2.03E-06,8.31E-06,6.08E-06,2.47E-05,1.03E-06,4.05E-07,3.66E-06,1.16E-06,5.50E-05,4.91E-06,0.00013248,5.77E-07,4.74E-06,4.24E-06,9.89E-07,7.77E-06,4.22E-06,5.96E-07,5.47E-06,1.40E-06,1.34E-05,3.15E-06,8.27E-06,5.74E-06,5.18E-06,8.59E-06,5.48E-06,0.000468532,3.27E-06,7.99E-06,4.89E-06,1.74E-06,5.77E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39E-07,2.79E-06,3.26E-06,2.40E-06,1.21E-05,4.43E-07,1.85E-06,8.66E-07,2.55E-05,4.19E-05,2.17E-06,0.00014031,4.33E-07,1.06E-05,7.55E-06,1.79E-06,1.54E-05,-1708.05532,0
0.286842105,1,0.215367499,0.958342318,9.7,1.521542235,0.464614666,0.291441333,0.000146999,1,0.521530211,0.992442301,0.944233671,0.984438387,0.919054195,0.963935902,0.970392143,0.981730314,0.925218458,0.986085317,0.962046774,0.890831,0.979296934,0.872665051,0.950536131,0.970953601,0.972807474,0.896282573,0.985784202,6.60E-07,1.52E-05,2.32E-06,1.10E-06,3.48E-05,7.55E-07,4.93E-06,7.30E-05,8.09E-06,8.52E-06,2.79E-06,0.020554043,3.67E-06,3.87E-06,1.37E-05,1.92E-06,3.45E-06,6.31E-07,5.95E-06,1.07E-05,4.64E-06,1.40E-05,8.30E-07,6.73E-07,6.45E-06,2.43E-06,5.97E-05,3.93E-06,0.00013193,2.22E-06,4.01E-06,5.67E-06,2.40E-06,1.31E-05,4.02E-06,1.07E-06,5.43E-06,1.82E-06,8.51E-06,5.14E-06,5.99E-06,3.24E-06,6.94E-06,1.41E-05,5.25E-06,0.000141614,2.58E-06,5.86E-06,3.86E-06,2.67E-06,8.33E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76E-07,5.79E-06,1.90E-06,2.60E-06,4.48E-06,1.98E-07,8.27E-07,9.28E-07,3.44E-05,2.97E-05,3.03E-06,0.000102155,5.49E-07,9.35E-06,4.67E-06,4.63E-06,2.33E-05,-1708.111687,0
