"qualow","alpha","gamma","sigma","psi","g","R0IN","qua","quawh","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
1e-04,1,0.334088142977516,0.249706075670527,0.909797706671595,9.7,1.52222639489941,0.4670623897987,0.323117604274749,1,0.595359752955034,0.950205614157481,0.951702807363123,0.9688031354756,0.932266160258455,0.941169708515453,0.986010261745159,0.981879915615203,0.96446533450327,0.963963616182579,0.985022393403963,0.903139070895813,0.962687980643169,0.928154629727004,0.969732177392064,0.980875462459079,0.974640471753652,0.929688455868323,0.959790684294822,2.17222190373758e-06,1.78110775757581e-05,2.31509592292112e-06,5.05399775871892e-06,1.48061033195538e-05,2.18401848010563e-06,5.96385392193276e-06,5.44560867251678e-05,7.56229859156972e-06,1.76963446614932e-06,1.13420244302612e-06,0.0212189379443,3.53564931554381e-06,2.03184007964594e-06,1.17889809793072e-05,2.99730197027568e-06,8.16537286557713e-06,1.11767833464364e-06,4.68393904962287e-06,3.86618143322971e-06,2.77952612340153e-06,3.08633056887751e-05,4.83918098049642e-07,7.63809206510423e-07,4.52021721866227e-06,2.80386051953977e-06,3.22988593811489e-05,4.24110085988946e-06,0.000104189041605738,1.50270773687197e-06,4.40510927760608e-06,1.46426950839531e-06,2.35241039273404e-06,9.04544866343033e-06,1.62692114209765e-06,1.54683476997349e-06,5.51520183180771e-06,1.69959023536887e-06,1.36921448903987e-05,1.74371278241967e-06,4.04207171801358e-06,3.15705338136645e-06,6.31206236450016e-06,9.85016684052331e-06,3.40433950348962e-06,0.000451010743209794,4.80154270438986e-06,7.40137910660836e-06,3.08242590265399e-06,3.27939972421305e-06,5.91886913986957e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8651958607035e-07,1.53001724947087e-05,2.85085225930301e-06,4.20735868633165e-06,4.16576335400509e-06,2.97326970727152e-07,4.525122127924e-06,3.55229916429634e-07,4.59535479188424e-05,8.42570191697837e-05,1.76024812596134e-06,0.00014704801247291,2.17104339939125e-06,2.00523349757135e-05,8.43398545074106e-06,2.56188903508315e-06,1.57280464351908e-05,-2332.1397884315,0
3e-04,1,0.315200516817114,0.133694051278682,0.966230603196165,9.7,1.31990090396368,0.470570503300346,0.243318069743057,1,0.470277176927936,0.991492882028842,0.97297987111613,0.971167652481583,0.939415774834758,0.954816189638017,0.980288600865459,0.963464832188232,0.933115718624848,0.957771589956206,0.965838596895281,0.957859094118097,0.981033111671686,0.698904985439745,0.951737755239571,0.979467121771621,0.957209244218658,0.963313154364443,0.980213795954617,1.77762562869755e-06,1.976630817142e-05,2.78728008524259e-06,3.47678468894879e-06,3.0203296354957e-05,1.41215890448156e-06,3.49624852067463e-06,8.30842326049863e-05,2.69091187122649e-06,1.95787436884162e-06,3.03414037572852e-07,0.0224019838185862,2.78687860077817e-06,3.67505589995049e-06,1.32418094971595e-05,1.15943487274636e-06,6.11581061343681e-06,7.96419608323698e-07,3.18387173351688e-06,3.94107915219114e-06,1.7379438560037e-06,1.61473222460419e-05,5.34166126176345e-07,6.74481123279601e-07,8.75792315960146e-06,2.44169791542773e-06,4.70445771098622e-05,1.98477719530616e-06,9.91267004231307e-05,1.40699371941777e-06,7.34988139874275e-06,6.18271250531666e-06,1.22811716795849e-06,1.34065089197722e-05,2.15985109540378e-06,2.24258459134891e-06,5.68405462128978e-06,2.65863465013791e-06,1.93348470273464e-05,8.26585214794551e-06,2.8573682461805e-06,4.25770764976604e-06,1.18838702889571e-05,1.97778016090977e-05,2.00932251325225e-06,0.000197554492233083,2.0243661077581e-06,6.20668348042547e-06,2.69659253372542e-06,4.60189250927066e-06,1.12622873119747e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15765967273379e-06,9.49609716476959e-06,2.28403428580367e-06,2.87431090902332e-06,5.14178784188265e-06,9.10356940369482e-07,4.44655973301456e-06,1.17096665609403e-06,4.38741099463939e-05,8.54586484934066e-05,4.73405922376076e-06,5.80872436911847e-05,1.97445054316872e-06,1.84866923801145e-05,4.28571934692932e-06,3.42473552734722e-06,2.2379935632693e-05,-1694.60764621226,0
3e-04,1,0.323732415838064,0.130197272565238,0.931329531128737,9.7,1.52545903375924,0.47025659441349,0.249108221686722,1,0.581132454165503,0.937193092643486,0.961967271974005,0.985514943747623,0.925309244493755,0.958871916974972,0.982483811721415,0.975042665119367,0.97943946365764,0.959473767883279,0.967105177950798,0.928419680870913,0.981715759299876,0.862370222946054,0.967249541052995,0.973591921276156,0.960257467682113,0.953064362612361,0.97553909877951,1.38468964289357e-06,1.76858725432915e-05,1.72610304927285e-06,2.85989252632166e-06,7.30466395504901e-05,6.34334679778101e-07,4.59110112415902e-06,4.98851851902378e-05,3.26609524498705e-06,2.3097807586054e-06,1.19533771393624e-06,0.0237395285578516,3.7023167045136e-06,1.46614638275487e-06,1.56491890253351e-05,9.05906188264367e-07,7.4564803855117e-06,1.07671086824695e-06,5.03621412397877e-06,6.12899567754993e-06,5.74504519077495e-06,1.2043016902303e-05,1.15335303478778e-06,3.7650413960064e-07,6.93029658829285e-06,9.19190291564457e-07,4.00160092773733e-05,6.94281412431775e-06,0.000227597243915273,1.5155085148091e-06,6.22400671926073e-06,4.57471983237547e-06,1.40107339790728e-06,1.52694883717093e-05,3.37171780006711e-06,1.35870950159957e-06,5.37846854989297e-06,2.87520245753302e-06,1.08279671469729e-05,5.78484482365919e-06,7.36558791191993e-06,6.42656113159082e-06,7.91722210270834e-06,1.98411042379178e-05,3.41499322120588e-06,0.000413437632988005,2.46548777138376e-06,5.95526980293192e-06,3.88064573125699e-06,3.14337226178607e-06,3.62160741934031e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34361332858122e-07,1.20595218462561e-05,1.42545372919591e-06,2.39231239962187e-06,2.75960005778059e-06,1.87652763658421e-07,1.3009709770228e-06,4.39043810332517e-07,2.08876561743371e-05,5.86597362164718e-05,1.29062984415509e-06,4.90729003201716e-05,5.72058434704604e-07,1.93507388067105e-05,2.69413425914152e-06,1.84213597824313e-06,6.20122570116101e-06,-1691.61450893937,0
4e-04,1,0.319477935565903,0.139268092495908,0.860411773922937,9.7,1.65937371080219,0.443577000790715,0.238962896900771,1,0.945545764470583,0.978335462636301,0.973994606619914,0.979300271531173,0.888431927611513,0.969528832754411,0.97877715748153,0.958246387868504,0.960766935676885,0.965434272374156,0.947493896952048,0.902335121669972,0.990934848499619,0.681201678311301,0.95959711793593,0.980045257442586,0.954729755654032,0.942629184177151,0.9805566012933,1.4914905150419e-06,2.92298625588617e-05,6.18145639060443e-06,3.77832136586993e-06,3.46788496620601e-05,1.41713402631985e-06,6.76581070339574e-06,7.67669292058155e-05,7.2560146953252e-06,2.87816420242208e-06,1.23077646318062e-06,0.0155811818697354,2.62825128289815e-06,1.48397789092911e-06,1.08625745431737e-05,1.45217511175545e-06,8.46367279835656e-06,7.33069702354873e-07,2.53811727483832e-06,2.62834346079041e-06,2.7217917701348e-06,1.70252331901336e-05,8.75689245911514e-07,5.17291923962868e-07,7.15623295958172e-06,1.54518472756071e-06,5.2394260888156e-05,4.41474718600147e-06,6.48791946146771e-05,1.01855883873265e-06,4.70820428425825e-06,3.87266784961171e-06,2.34959596486188e-06,1.44143573907534e-05,3.69554640183592e-06,1.99127921477916e-06,4.06943025307347e-06,1.60071003477237e-06,1.68309774409691e-05,4.62812077505064e-06,4.37065032940205e-06,8.18352687884019e-06,7.33854437974469e-06,1.96380327342503e-05,1.36990474724683e-06,0.0004115241856163,4.80967608323698e-06,3.53143919180673e-06,4.53797895413968e-06,1.79322735744982e-06,1.04847814764838e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96800125079111e-07,1.58414210571689e-05,1.59230460860616e-06,2.08094079995097e-06,6.78798905456507e-06,6.55668532772916e-07,2.09701087790394e-06,6.23012451996495e-07,6.18277957612797e-05,8.92255871683081e-05,2.15580541407006e-06,7.14689796031512e-05,4.84197913810487e-07,1.41847402598e-05,8.29038691989961e-06,3.85299085030455e-06,1.98538251227351e-05,-1689.65659590747,0
0.00015,1,0.314859755624541,0.152412750070193,0.977636597535726,9.7,1.24094717834472,0.495544410317027,0.276810718861506,1,0.3251444016123,0.997633638836987,0.981325163161418,0.974129605744891,0.954289099749855,0.980694117982001,0.971020907843657,0.970947663472623,0.947404229956896,0.980987934332367,0.949591118279276,0.882004388415589,0.985923688862101,0.7021950472831,0.955377509043269,0.991798742370379,0.978711009321575,0.919590627873223,0.961046347619311,2.1799304104726e-06,2.47618318263848e-05,3.65973703624042e-06,2.77970460415381e-06,3.67251905894862e-05,2.03131963114797e-06,8.82703048582641e-06,0.000125884028377892,7.24052651790643e-06,4.42779151770865e-06,6.13183884020323e-07,0.0246236862840446,1.94925260805954e-06,2.44415032932567e-06,1.73168360760499e-05,1.87894699018196e-06,3.57440468434829e-06,6.4735494391764e-07,2.24172519876133e-06,7.27794646892435e-06,3.75202567617209e-06,2.30242960802108e-05,3.9252159198024e-07,1.44271199242862e-06,3.72578034213313e-06,1.7133595389274e-06,2.27947936604755e-05,2.51208820713078e-06,0.000100701028721304,7.62178793849291e-07,2.29864655378757e-06,5.84800185225857e-06,2.27447911173168e-06,7.98228142244649e-06,1.60221053964559e-06,2.41107672972084e-06,3.07243610233674e-06,2.60809626639144e-06,7.04213636049621e-06,2.60365843646909e-06,3.04383022486592e-06,3.2814508150716e-06,3.44108195542953e-06,3.93790783288503e-05,1.81542390292581e-06,0.000136632130447311,4.74413567348339e-06,1.18840774127417e-05,1.02878115326885e-06,2.07294927138868e-06,7.39645542525272e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78183863587321e-07,5.99433412300622e-06,3.84550635818729e-06,3.65262758626848e-06,7.93931562330245e-06,6.68089030925902e-07,2.50753372085369e-06,7.43271187291866e-07,3.49843658244913e-05,3.88223735470747e-05,3.60267745028026e-06,0.000135774948243585,1.96887391701138e-06,2.79012209844841e-05,8.62806750763345e-06,3.60742775670093e-06,1.2936719022094e-05,-1696.24424652623,0
4e-04,1,0.323386468623566,0.119697294661947,0.834875429623659,9.7,1.6819397262358,0.454541948436641,0.233225026788619,1,0.954719851009744,0.994468337346245,0.959929733548658,0.98029492635681,0.886153713046743,0.955765864905623,0.980758564662895,0.981201086220541,0.970719627062429,0.962616535320748,0.967965705229779,0.939885966556099,0.974502072187561,0.84567198051808,0.965319451771853,0.979548508183914,0.956699224099157,0.961669717825645,0.979751641887201,1.10517894147039e-06,1.40750738675246e-05,1.63508662943891e-06,5.3865661574559e-06,6.70240519788389e-05,6.32223079161089e-07,2.66274355958999e-06,4.64943861097932e-05,2.69483290920127e-06,3.1511473178655e-06,1.65398133881052e-06,0.0220453407314401,3.51526191465303e-06,1.73595361640587e-06,1.01444756783361e-05,1.04507849540464e-06,7.95915216858252e-06,9.04513510947165e-07,4.34277905760931e-06,5.03554034696682e-06,6.53966985315661e-06,1.22164111124074e-05,1.15797319055921e-06,4.55496148013588e-07,7.23949041786459e-06,1.21056188909019e-06,4.61291687997611e-05,4.82845500593843e-06,0.00017227190618197,1.31918754402727e-06,6.22168225747696e-06,5.01502167545108e-06,1.2477565978751e-06,1.89365668772143e-05,2.12956902675901e-06,9.42183399568232e-07,8.13201808549187e-06,2.91955931631956e-06,1.54328583633705e-05,7.14192942190644e-06,6.08522856907779e-06,6.70195912542507e-06,7.27891894910969e-06,1.97129461317571e-05,2.79790551582433e-06,0.000364120730254115,2.21520649882994e-06,6.09201000213864e-06,3.97500168607233e-06,3.15420547859856e-06,3.67328629684193e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37066643669802e-07,1.37566204612307e-05,1.33064060302505e-06,3.15992651613583e-06,2.64847815703077e-06,2.16816122639723e-07,1.75580051232532e-06,4.13583693591781e-07,2.43521594890769e-05,7.22801746068158e-05,1.69780668734693e-06,4.21840667612755e-05,5.30294435317026e-07,1.46217956527023e-05,2.39877784048742e-06,1.87862984148314e-06,5.18796032436779e-06,-1688.53883517854,0
0.00015,1,0.307824336286426,0.227926752454156,0.975044309531655,9.7,1.45068149116921,0.459216019234459,0.288215972597694,1,2.89764422137328,0.986118856332267,0.962710874465681,0.987724721251248,0.927758404877316,0.958520710427552,0.983868391583314,0.982024064318492,0.97603635225072,0.962775214857056,0.964298598873209,0.917550826766282,0.974151442121847,0.831362567443257,0.975199030184482,0.975820486785584,0.948165227227079,0.95792946313743,0.973126669423206,1.66914964200143e-06,1.72008868668762e-05,1.39960663844642e-06,3.59098230555545e-06,6.14405341837849e-05,6.05204071098334e-07,4.10817334893712e-06,5.94515046003927e-05,3.55060148639582e-06,2.19894830993527e-06,1.51689058321446e-06,0.0230821483926069,3.42254684317815e-06,1.68889480966644e-06,1.30398816704556e-05,1.17279943663324e-06,5.47519941982865e-06,1.11099042751034e-06,4.39964391791706e-06,4.39105754819991e-06,7.63711810791785e-06,1.35857060918142e-05,8.69001640453631e-07,3.77170256150034e-07,7.37655745676852e-06,8.27245491041268e-07,3.88957256593599e-05,5.34836618829148e-06,0.000173978446368105,2.09278062082377e-06,4.52635613266452e-06,3.59472920192204e-06,1.30081438471659e-06,1.39045596491447e-05,2.75213982209485e-06,1.70363295916811e-06,5.67483883992744e-06,2.42621104851315e-06,1.62151511100347e-05,6.32936679918452e-06,6.7882043967499e-06,7.80568090861644e-06,7.41037252176564e-06,1.8698482945771e-05,3.28701253386371e-06,0.00048476938936575,2.15139392540409e-06,5.05571590267106e-06,3.78726196090222e-06,2.43635890917743e-06,3.3458513135882e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20001173308618e-06,1.20823355985907e-05,9.56731791626434e-07,3.31064563703063e-06,2.73167178088112e-06,1.79015557932667e-07,1.46759484628887e-06,3.80282243939754e-07,2.1204368831574e-05,7.27865249699353e-05,1.94273113449443e-06,5.31615353980933e-05,5.64405247361169e-07,1.34350923424379e-05,2.60127123153969e-06,2.26537037279777e-06,5.02138750473516e-06,-2329.28008185215,0
0.00015,1,0.2454233567723,0.149663052892506,0.97423191250809,9.7,1.4791250311881,0.517347587090776,0.283725305957159,1,2.21451862484563,0.989805185831688,0.942512815702972,0.979865115823148,0.936758923833886,0.943070635620595,0.976052878882429,0.990218150151314,0.938201045140033,0.981169732267183,0.96224974355556,0.894283189543775,0.974049341489002,0.86795987991447,0.944698744491303,0.973518853709482,0.972608524890469,0.913658032399641,0.982127038322266,7.94004808048845e-07,1.67799780366957e-05,2.58982979315915e-06,1.46772483956865e-06,2.6565022497426e-05,5.39938657314247e-07,5.85190474551294e-06,0.000108122636786171,7.46101268447347e-06,5.27209043645573e-06,1.34853367180563e-06,0.0283092261690694,1.29655520640761e-06,2.59459264222994e-06,1.2600673449475e-05,1.7182497617479e-06,4.34748326208225e-06,1.10669848464599e-06,4.92706389868192e-06,8.11475225289486e-06,4.38671088746125e-06,9.03065118719362e-06,6.81153896384229e-07,6.42373174825825e-07,6.99225030311911e-06,3.29868119187075e-06,5.09080778965115e-05,3.12205763028307e-06,0.000103370324525006,1.02088126194678e-06,2.79461983501365e-06,7.43334747580218e-06,3.44449338648832e-06,1.80478406932145e-05,3.08158522403294e-06,1.13921095833314e-06,4.84497643118989e-06,2.5332913771737e-06,6.2048341328694e-06,5.29007148205298e-06,3.33080556346071e-06,5.00757910540706e-06,7.62116750401473e-06,2.0902136724354e-05,2.61381101644264e-06,0.000139010362587236,5.01148077064103e-06,8.48584800438275e-06,3.14143868691296e-06,2.97134267641555e-06,8.00302208869629e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31313722670609e-07,1.12823195315624e-05,7.79069490636608e-07,2.18033573370225e-06,2.37967360763693e-06,2.32874758760463e-07,1.09502096302787e-06,9.66564926966385e-07,3.58769075602059e-05,6.4456083432348e-05,3.0244802579923e-06,9.46681074288213e-05,1.71941327628086e-06,9.88208074573795e-06,6.44778556739621e-06,3.70813753973649e-06,1.16750093603247e-05,-1702.13929214461,0
2e-04,1,0.333456869903563,0.197050922358531,0.963334861040267,9.7,1.74137735868818,0.452629321408274,0.28703207990081,1,3.18212080291082,0.979662701272537,0.971596297480883,0.976053156646272,0.963608983642062,0.957180799772283,0.979855322187396,0.978329861827005,0.961729963191496,0.971531102379983,0.942687972007199,0.857550406277334,0.989587385984817,0.801970106115866,0.972446225577218,0.981440693564722,0.958042628699804,0.966616272694949,0.968511270611537,2.02842455391786e-06,1.67866382727815e-05,3.17520666437591e-06,4.56829103122937e-06,4.94187967958521e-05,8.36941136509444e-07,8.78165697964336e-06,7.29701620691789e-05,7.76481355363181e-06,3.32880419244943e-06,5.40904028610202e-07,0.0128129106087404,1.31938171471719e-06,3.95592000056012e-06,1.09601354452475e-05,1.34626101323691e-06,6.8856898701699e-06,4.46060736875877e-07,1.22180289291168e-06,7.79831904104655e-06,7.20940827197979e-06,1.14005254018774e-05,3.49706808145052e-07,1.04899957031814e-06,7.39277649562389e-06,7.12347854936419e-07,4.17823898777783e-05,4.49992214164527e-06,0.00015327090685747,1.00804262645569e-06,7.98728445793221e-06,4.23792166253784e-06,3.02539881017705e-06,1.54829593196722e-05,1.30052579401948e-06,1.04422504140883e-06,2.05675954966719e-06,1.82761375240522e-06,1.16696821144537e-05,3.53778982941716e-06,2.08724826724248e-06,4.68889868521409e-06,6.5239824839011e-06,1.45411569691149e-05,4.76852358800717e-06,0.000399771954102397,3.48619483494862e-06,5.51135339027826e-06,2.43686714829901e-06,2.64156047465727e-06,7.06519108645664e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03437207513857e-07,1.76581467183583e-05,2.57524083708797e-06,2.87029547987521e-06,8.17109387418089e-06,5.06500601364464e-07,3.78926321635077e-06,1.17351451939011e-06,3.19579036273815e-05,0.000107044657978675,2.45777878931328e-06,3.61517712032788e-05,1.97445615068923e-06,1.65305794920974e-05,6.31857867365334e-06,2.28988328638598e-06,7.86520663620548e-06,-1710.77182881829,0
0.00035,1,0.318674955501093,0.134518992310288,0.964809720274368,9.7,1.79312874927099,0.45754400604205,0.243958669896691,1,5.07731295945725,0.987986768257266,0.945224594157855,0.976664501364888,0.916715541482238,0.961492834223555,0.972874393634362,0.990854972807042,0.962438106614346,0.982356765687309,0.963100607013084,0.894959528942805,0.964391063194601,0.874621284045624,0.95536830045329,0.981089465337758,0.971450787019705,0.938960258964796,0.981488643848149,1.00861845239267e-06,1.61602382609539e-05,2.87948032347234e-06,1.72692856696899e-06,3.98549515964928e-05,4.68531254938629e-07,4.23091790661464e-06,0.000138120859928596,8.91226588281763e-06,4.65379551813338e-06,1.64986661801801e-06,0.0181251612888988,2.02623496379661e-06,2.01852633893044e-06,1.56223595103463e-05,2.01379524893772e-06,3.52524301349125e-06,9.36314052203493e-07,5.72430237162395e-06,1.28302180312638e-05,4.02348122593865e-06,9.89106034879941e-06,7.74481701710993e-07,5.62813249143103e-07,7.28687399362839e-06,3.02453653089395e-06,6.001864380199e-05,3.94267278597159e-06,9.19763799198183e-05,1.55951254151375e-06,2.7765994309716e-06,6.74532465245291e-06,2.08817618163272e-06,1.11765272002993e-05,3.68188311327763e-06,1.33057815502045e-06,4.12726699523978e-06,2.7573677271225e-06,5.01573391496704e-06,5.26753083358391e-06,5.28690679275239e-06,5.34531337358511e-06,6.32488143110556e-06,2.14314211520323e-05,2.96411526938417e-06,0.000224014125304065,3.25850182643029e-06,7.30961619239546e-06,3.27202930879125e-06,3.3418687865842e-06,8.9062951962097e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29136034506396e-07,8.69105812611484e-06,1.18991831149303e-06,2.97271012664669e-06,3.71888224250084e-06,2.97423889877772e-07,1.27154289048862e-06,7.5253410674233e-07,4.01216623444886e-05,4.92468334464701e-05,2.90045901159549e-06,0.000107254212859049,8.71602514551928e-07,1.08909342593922e-05,5.60762809047631e-06,3.54543568050278e-06,1.32991378358106e-05,-1698.99209239107,0
4e-04,1,0.320533400601116,0.118542847391219,0.933380561125234,9.7,1.50184804222243,0.459707098594185,0.230691888453249,1,0.556451169103611,0.994436800027051,0.979679743767959,0.966498155639629,0.942458246550087,0.925980781372951,0.987877292115245,0.969587679908925,0.92444143392236,0.950290228208651,0.976772484980173,0.948913949092532,0.982600524016272,0.682745717028308,0.956548692017836,0.979634342734728,0.960151660643868,0.939938438294064,0.970417941049746,1.44835119940274e-06,3.04543504991316e-05,2.9444417277438e-06,3.62832959902008e-06,2.01336917102302e-05,9.60236776444708e-07,3.60840875825321e-06,7.97404311443383e-05,2.37529084945281e-06,2.29929624363942e-06,2.98202946801458e-07,0.0191904880673504,3.62371252697905e-06,3.77171065789736e-06,1.35951460625882e-05,1.15677464113999e-06,6.53015496459611e-06,7.82610335459385e-07,3.52382523553851e-06,3.6236620283188e-06,2.07173754750291e-06,1.44764484479931e-05,7.13293382924477e-07,9.86504478693723e-07,1.23204250448373e-05,1.62955980675198e-06,3.28062117201986e-05,1.39919628888922e-06,7.96161632567262e-05,1.32759918224992e-06,7.53120587232706e-06,7.63312814043698e-06,1.47068924603296e-06,1.6430490573857e-05,1.49751477071839e-06,1.81357580491091e-06,5.83746268776935e-06,2.9191652409159e-06,2.41064533835302e-05,7.74163893319401e-06,2.00647285451107e-06,3.01821510278578e-06,9.3880944498338e-06,2.2774403071616e-05,2.1407132058173e-06,0.000234664041907264,2.1157363689232e-06,7.09900481627397e-06,3.19907676515338e-06,3.55126890256256e-06,8.69101907606037e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14723972091729e-07,1.42541932194991e-05,2.11857664642673e-06,3.57215257387129e-06,7.19867879551052e-06,7.84095919000852e-07,3.62917937366341e-06,1.27270134746566e-06,3.7398701657851e-05,0.000124152025304971,2.5725947687882e-06,5.45916554759687e-05,1.43530545969633e-06,2.12287109345238e-05,6.65331438781707e-06,2.78223135495506e-06,1.49776201212761e-05,-1692.67306011865,0
0.00015,1,0.251626220259578,0.183798137401484,0.940639102999079,9.7,1.49194900827358,0.496842586821075,0.296264440764282,1,2.02749678394947,0.956255229507136,0.983531284681368,0.985579259110213,0.910409614509075,0.972452375704359,0.979520998176265,0.969911778573492,0.94338573941847,0.969372051030516,0.964818239628049,0.894433609755793,0.993335235176443,0.613025890828102,0.962848808611048,0.979525544732653,0.968211694734582,0.959717408104176,0.976474781141954,2.09329461498769e-06,2.43731802017724e-05,6.81900561874737e-06,3.84647547787046e-06,2.11949613130451e-05,1.32506721430454e-06,7.22692383289043e-06,6.89472826171654e-05,8.31328981951195e-06,3.99870090532184e-06,1.14044646372882e-06,0.0178055828667789,1.3879619013126e-06,2.21688959874918e-06,1.52705963512501e-05,2.31655001309837e-06,7.10532963139258e-06,6.86510937632254e-07,2.56207045502304e-06,3.95710571263397e-06,2.30846402342956e-06,1.77792767467896e-05,6.41300733518906e-07,4.87449965691972e-07,1.13151327080769e-05,1.36016428726347e-06,6.019040970009e-05,3.52638558169921e-06,7.0734357901651e-05,1.26311125278765e-06,8.67630450446562e-06,3.07928877053202e-06,2.96186640917286e-06,1.41452171984755e-05,3.14897808728995e-06,3.79135589252746e-06,2.61762852928294e-06,1.54245007969204e-06,1.68333503199013e-05,3.03887945408658e-06,3.61690927974304e-06,9.58463081561568e-06,8.32877760214052e-06,2.43165369805153e-05,1.44288613403022e-06,0.000424963494573985,4.61980890139724e-06,4.80620289838462e-06,6.23206317584274e-06,1.2656645829227e-06,7.9491273353996e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31006387660411e-07,1.49401110875859e-05,1.23746240574347e-06,1.59966720346996e-06,6.68177969587858e-06,8.06508185108767e-07,2.18697743897199e-06,5.48183675566672e-07,4.75965250264051e-05,0.000103382421104129,1.99514132611776e-06,9.08581069654806e-05,4.21384049731877e-07,2.12301164590444e-05,6.52783652607321e-06,3.81976221747728e-06,1.49706621114505e-05,-2316.60189113811,0
4e-04,1,0.328801965661106,0.137316226224051,0.896720885566501,9.7,1.69105566518579,0.435431062707683,0.235722948432441,1,0.910118990415646,0.996779758709999,0.958487299609265,0.966694086010557,0.935531203159978,0.946468273590566,0.963394742466081,0.979155687854364,0.951162587898313,0.984524044465436,0.975581182091283,0.942897771950961,0.973345263496578,0.828624834087017,0.97698903769294,0.991810674296007,0.941172641616487,0.879989685368351,0.96914884712638,2.88519625568726e-06,1.99789544958032e-05,2.94370342578449e-06,2.78476100439051e-06,5.18716675709545e-05,2.65094433855894e-06,3.80564668462693e-06,0.000144810414702153,4.43676286466038e-06,5.56485916510589e-06,2.4706141320867e-07,0.0185995030070211,3.4406107057444e-06,3.91231462250714e-06,8.12173737811256e-06,1.03195450563954e-06,3.92916770118223e-06,9.59494356152793e-07,5.61370151688284e-06,6.33321466083536e-06,5.72347577539189e-06,2.49602901387176e-05,3.30648889545233e-07,9.8972288807004e-07,3.22431125837061e-06,6.52190851807579e-07,3.04591223281505e-05,6.06449659359857e-06,0.000132802428546453,1.55469461327584e-06,2.77995769814943e-06,7.87263214989697e-06,1.70627338173091e-06,1.07063746965657e-05,2.2240368967211e-06,1.56752150033397e-06,6.77613594410093e-06,3.79248292991194e-06,8.88108393979394e-06,8.41226019909309e-06,1.25240471114806e-06,4.97429941921919e-06,6.06724771845948e-06,1.41432518839246e-05,2.61045701837636e-06,0.000127908799889094,3.06317054194476e-06,8.01861723920088e-06,4.26524361264544e-06,2.81525436958838e-06,5.05443789472581e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93405725510081e-07,7.11874917123939e-06,2.65352151355933e-06,3.32901831025418e-06,4.41200968273085e-06,2.87354975265477e-07,3.46848960464362e-06,6.71604633021472e-07,2.60308968703061e-05,4.79048420902209e-05,4.49863326628466e-06,0.000140576799181542,1.52694210468729e-06,2.42239364810632e-05,4.83234510385025e-06,1.67859804542124e-06,7.67965665574522e-06,-1688.58107230358,0
